"v","e","s","t"
500,124750,2,38460736
500,124750,3,43846072
500,124750,0,610390300
500,124750,1,783892
500,124750,2,63519956
500,124750,3,67579490
500,124750,0,595805425
500,124750,1,780587
500,124750,2,37035853
500,124750,3,40966131
500,124750,0,586781753
500,124750,1,789837
500,124750,2,35179717
500,124750,3,39095920
500,124750,0,619231351
500,124750,1,819074
500,124750,2,34220075
500,124750,3,38181102
500,124750,0,615181624
500,124750,1,785465
500,124750,2,36008290
500,124750,3,39946530
500,124750,0,578176710
500,124750,1,782609
500,124750,2,35063123
500,124750,3,38732774
500,124750,0,604432084
500,124750,1,946819
500,124750,2,38743854
500,124750,3,42961695
500,124750,0,593052673
500,124750,1,776834
500,124750,2,35294893
500,124750,3,39107589
500,124750,0,579999663
500,124750,1,792724
500,124750,2,36881431
500,124750,3,40848551
500,124750,0,602561876
500,124750,1,821966
500,124750,2,38269213
500,124750,3,42287279
500,124750,0,573843661
500,124750,1,780335
500,124750,2,35594444
500,124750,3,39509225
500,124750,0,586040231
500,124750,1,811202
500,124750,2,35170774
500,124750,3,39136016
500,124750,0,604804840
500,124750,1,788380
500,124750,2,35474468
500,124750,3,39296747
500,124750,0,576661733
500,124750,1,777538
500,124750,2,36295499
500,124750,3,40235863
500,124750,0,599855081
500,124750,1,791692
500,124750,2,35845687
500,124750,3,39870909
500,124750,0,605970017
500,124750,1,822512
500,124750,2,36090758
500,124750,3,40091815
500,124750,0,600131801
500,124750,1,1916528
500,124750,2,66518405
500,124750,3,71737690
500,124750,0,589654066
500,124750,1,1449137
500,124750,2,35605769
500,124750,3,40438087
500,124750,0,590804292
500,124750,1,786939
500,124750,2,34608651
500,124750,3,38489852
500,124750,0,583952309
500,124750,1,793873
500,124750,2,35799528
500,124750,3,39937257
500,124750,0,594485019
500,124750,1,814441
500,124750,2,36900555
500,124750,3,41057885
500,124750,0,576365747
500,124750,1,1627657
500,124750,2,35806667
500,124750,3,40586698
500,124750,0,613989886
500,124750,1,761839
500,124750,2,34862085
500,124750,3,38789186
500,124750,0,592079717
500,124750,1,761884
500,124750,2,36186589
500,124750,3,40055286
500,124750,0,580308184
500,124750,1,770470
500,124750,2,35573177
500,124750,3,39350943
500,124750,0,613031152
500,124750,1,785233
500,124750,2,34758618
500,124750,3,38517874
500,124750,0,586806061
500,124750,1,790688
500,124750,2,37601029
500,124750,3,41824268
500,124750,0,620962393
500,124750,1,787908
500,124750,2,31026785
500,124750,3,44509123
500,124750,0,586972221
500,124750,1,1927345
500,124750,2,35511794
500,124750,3,40677315
500,12475,0,193340051
500,12475,1,1466416
500,12475,2,26259523
500,12475,3,35460150
500,12475,0,188284108
500,12475,1,1478929
500,12475,2,27270903
500,12475,3,36814961
500,12475,0,181541678
500,12475,1,1497541
500,12475,2,39666103
500,12475,3,49233987
500,12475,0,193938985
500,12475,1,1016988
500,12475,2,26177705
500,12475,3,34714842
500,12475,0,192778766
500,12475,1,1437627
500,12475,2,25087348
500,12475,3,35121287
500,12475,0,197546545
500,12475,1,1434610
500,12475,2,27305628
500,12475,3,37000256
500,12475,0,178834040
500,12475,1,1471795
500,12475,2,27168320
500,12475,3,36448301
500,12475,0,189918214
500,12475,1,1461219
500,12475,2,22079065
500,12475,3,30518004
500,12475,0,183745969
500,12475,1,1471753
500,12475,2,26829204
500,12475,3,36368903
500,12475,0,215325674
500,12475,1,1518215
500,12475,2,24267344
500,12475,3,31837712
500,12475,0,198302713
500,12475,1,1469964
500,12475,2,27073509
500,12475,3,37781637
500,12475,0,229059318
500,12475,1,1470931
500,12475,2,25364470
500,12475,3,35027434
500,12475,0,190648576
500,12475,1,1644307
500,12475,2,26545367
500,12475,3,50042767
500,12475,0,182396170
500,12475,1,1499909
500,12475,2,26862104
500,12475,3,37175362
500,12475,0,185248584
500,12475,1,706337
500,12475,2,20450339
500,12475,3,25294213
500,12475,0,190672455
500,12475,1,736851
500,12475,2,19486622
500,12475,3,24281657
500,12475,0,186184588
500,12475,1,1485883
500,12475,2,27429582
500,12475,3,37767389
500,12475,0,190970625
500,12475,1,1507354
500,12475,2,24732696
500,12475,3,33129115
500,12475,0,182839529
500,12475,1,1428157
500,12475,2,26681558
500,12475,3,37855251
500,12475,0,181773535
500,12475,1,1494140
500,12475,2,27323666
500,12475,3,37491117
500,12475,0,204088178
500,12475,1,1471691
500,12475,2,26262285
500,12475,3,35483067
500,12475,0,189308684
500,12475,1,1427771
500,12475,2,26385771
500,12475,3,34880955
500,12475,0,185027316
500,12475,1,1470165
500,12475,2,27351833
500,12475,3,37971478
500,12475,0,190488620
500,12475,1,1423849
500,12475,2,26622204
500,12475,3,37140279
500,12475,0,185947253
500,12475,1,1465118
500,12475,2,25580646
500,12475,3,36417307
500,12475,0,195509188
500,12475,1,1482328
500,12475,2,30020819
500,12475,3,38687768
500,12475,0,181742708
500,12475,1,1523402
500,12475,2,25138972
500,12475,3,35101058
500,12475,0,190165309
500,12475,1,1475809
500,12475,2,24709413
500,12475,3,34663903
500,12475,0,199689706
500,12475,1,1480535
500,12475,2,26795925
500,12475,3,36677628
500,12475,0,203123684
500,12475,1,1463153
500,12475,2,26264065
500,12475,3,35938035
500,12475,0,185656481
500,12475,1,1401594
500,12475,2,26108522
500,12475,3,35858864
500,12475,0,183437856
500,12475,1,1371277
500,12475,2,21924622
500,12475,3,31416876
500,12475,0,183878005
500,12475,1,1468518
500,12475,2,26698112
500,12475,3,41909100
500,12475,0,187297749
500,12475,1,1417517
500,12475,2,21904509
500,12475,3,31306005
500,12475,0,175228263
500,12475,1,1463781
500,12475,2,22237492
500,12475,3,32372195
500,12475,0,192436441
500,12475,1,1452825
500,12475,2,26644232
500,12475,3,36335217
500,12475,0,190157280
500,12475,1,1485887
500,12475,2,25144172
500,12475,3,33743276
500,12475,0,189279454
500,12475,1,1496803
500,12475,2,24849967
500,12475,3,34462144
500,12475,0,188971891
500,12475,1,1482653
500,12475,2,27053764
500,12475,3,36407147
500,12475,0,181084338
500,12475,1,1498931
500,12475,2,28114261
500,12475,3,38630882
500,12475,0,182946106
500,12475,1,1380394
500,12475,2,26635320
500,12475,3,37084494
500,12475,0,179599693
500,12475,1,1424170
500,12475,2,22975197
500,12475,3,31580139
500,12475,0,183294284
500,12475,1,791256
500,12475,2,21325896
500,12475,3,28078009
500,12475,0,192645784
500,12475,1,1405679
500,12475,2,23731166
500,12475,3,31657377
500,12475,0,190197278
500,12475,1,1434398
500,12475,2,22269062
500,12475,3,30735147
500,12475,0,184709877
500,12475,1,1435240
500,12475,2,24682240
500,12475,3,35818876
500,12475,0,185197399
500,12475,1,1465206
500,12475,2,25404845
500,12475,3,35517726
500,12475,0,196902381
500,12475,1,1495410
500,12475,2,27342400
500,12475,3,36307405
500,12475,0,172970682
500,12475,1,1489872
500,12475,2,26898740
500,12475,3,37568815
500,12475,0,179815251
500,12475,1,1544976
500,12475,2,26535977
500,12475,3,36009706
500,31187,0,301479744
500,31187,1,791712
500,31187,2,26901436
500,31187,3,31472283
500,31187,0,293966874
500,31187,1,785033
500,31187,2,26820158
500,31187,3,31588016
500,31187,0,272539688
500,31187,1,1491692
500,31187,2,36598669
500,31187,3,44740424
500,31187,0,304619860
500,31187,1,737102
500,31187,2,26914963
500,31187,3,31461599
500,31187,0,343776177
500,31187,1,1463494
500,31187,2,32454251
500,31187,3,40433426
500,31187,0,318554938
500,31187,1,1455475
500,31187,2,32883421
500,31187,3,41024816
500,31187,0,285720026
500,31187,1,719667
500,31187,2,26555696
500,31187,3,31007754
500,31187,0,284074972
500,31187,1,805007
500,31187,2,26231751
500,31187,3,30758868
500,31187,0,312883152
500,31187,1,709753
500,31187,2,26985419
500,31187,3,31312585
500,31187,0,281301606
500,31187,1,5360792
500,31187,2,34650031
500,31187,3,45490669
500,31187,0,312965019
500,31187,1,728302
500,31187,2,34223765
500,31187,3,39430013
500,31187,0,302736810
500,31187,1,3088110
500,31187,2,30899420
500,31187,3,37136770
500,31187,0,296767880
500,31187,1,717531
500,31187,2,28400594
500,31187,3,32882372
500,31187,0,318761703
500,31187,1,738465
500,31187,2,27153763
500,31187,3,31412029
500,31187,0,311257778
500,31187,1,939292
500,31187,2,35732759
500,31187,3,46679321
500,31187,0,316644320
500,31187,1,2213758
500,31187,2,33768998
500,31187,3,40897269
500,31187,0,290707469
500,31187,1,745306
500,31187,2,24539458
500,31187,3,29448331
500,31187,0,309315574
500,31187,1,720751
500,31187,2,26558323
500,31187,3,30967909
500,31187,0,320595712
500,31187,1,1466086
500,31187,2,30675276
500,31187,3,37953410
500,31187,0,314113178
500,31187,1,1482464
500,31187,2,36135792
500,31187,3,44483017
500,31187,0,290264306
500,31187,1,1445074
500,31187,2,35203984
500,31187,3,44371418
500,31187,0,302633644
500,31187,1,1561429
500,31187,2,34922007
500,31187,3,43717990
500,31187,0,301463007
500,31187,1,789498
500,31187,2,27253693
500,31187,3,31883971
500,31187,0,318874896
500,31187,1,758805
500,31187,2,27114813
500,31187,3,31837041
500,31187,0,316613729
500,31187,1,1472153
500,31187,2,27456227
500,31187,3,35935932
500,31187,0,283011882
500,31187,1,3711833
500,31187,2,35200698
500,31187,3,44132687
500,31187,0,282690700
500,31187,1,713025
500,31187,2,24449779
500,31187,3,29286873
500,31187,0,293203613
500,31187,1,725179
500,31187,2,26911731
500,31187,3,31577511
500,31187,0,290443700
500,31187,1,1490045
500,31187,2,35244573
500,31187,3,43098122
500,31187,0,307406624
500,31187,1,790291
500,31187,2,22177202
500,31187,3,27097427
500,31187,0,339723587
500,31187,1,762460
500,31187,2,27053444
500,31187,3,31429413
500,31187,0,308078900
500,31187,1,1440133
500,31187,2,33402307
500,31187,3,42161915
500,31187,0,293994113
500,31187,1,1450685
500,31187,2,38434876
500,31187,3,46643919
500,31187,0,301652971
500,31187,1,1666413
500,31187,2,24901462
500,31187,3,33737374
500,31187,0,303327947
500,31187,1,1479167
500,31187,2,35261244
500,31187,3,44602696
500,31187,0,304544488
500,31187,1,1433244
500,31187,2,27630685
500,31187,3,35005815
500,31187,0,300765838
500,31187,1,737035
500,31187,2,28837175
500,31187,3,33183873
500,31187,0,283090327
500,31187,1,747121
500,31187,2,24742460
500,31187,3,29226806
500,31187,0,286425142
500,31187,1,1488495
500,31187,2,37312027
500,31187,3,47160059
500,31187,0,285710687
500,31187,1,745829
500,31187,2,26332002
500,31187,3,30698287
500,31187,0,292655677
500,31187,1,730058
500,31187,2,32534420
500,31187,3,37961353
500,31187,0,290205521
500,31187,1,742940
500,31187,2,27196256
500,31187,3,31824793
500,31187,0,304302984
500,31187,1,747079
500,31187,2,22260057
500,31187,3,26357315
500,31187,0,283851531
500,31187,1,764949
500,31187,2,26733653
500,31187,3,31235345
500,31187,0,264304964
500,31187,1,752226
500,31187,2,26690690
500,31187,3,31271352
500,31187,0,277604749
500,31187,1,1428770
500,31187,2,33778019
500,31187,3,42362498
500,31187,0,304039288
500,31187,1,2206659
500,31187,2,31577870
500,31187,3,38352832
500,31187,0,328452084
500,31187,1,1462072
500,31187,2,36164482
500,31187,3,44619988
500,31187,0,323317866
500,31187,1,1438903
500,31187,2,38166751
500,31187,3,47929790
500,31187,0,292363286
500,31187,1,1432841
500,31187,2,34856908
500,31187,3,43376049
500,62375,0,416612155
500,62375,1,781687
500,62375,2,31241946
500,62375,3,35687518
500,62375,0,414233392
500,62375,1,1638171
500,62375,2,32651361
500,62375,3,40007416
500,62375,0,413659676
500,62375,1,1542112
500,62375,2,37122291
500,62375,3,45376900
500,62375,0,432627865
500,62375,1,1592621
500,62375,2,37429800
500,62375,3,45588454
500,62375,0,426507189
500,62375,1,1796084
500,62375,2,36029392
500,62375,3,45144035
500,62375,0,410959982
500,62375,1,762623
500,62375,2,31378886
500,62375,3,36017203
500,62375,0,409502530
500,62375,1,778509
500,62375,2,31388949
500,62375,3,36063706
500,62375,0,418621624
500,62375,1,828472
500,62375,2,31055438
500,62375,3,35818941
500,62375,0,421951473
500,62375,1,1520123
500,62375,2,37783174
500,62375,3,47468454
500,62375,0,407087276
500,62375,1,2481836
500,62375,2,38791170
500,62375,3,46858025
500,62375,0,427300271
500,62375,1,1551374
500,62375,2,39336403
500,62375,3,47437422
500,62375,0,414650818
500,62375,1,1469594
500,62375,2,27327932
500,62375,3,34239169
500,62375,0,410668222
500,62375,1,771666
500,62375,2,29617936
500,62375,3,34072544
500,62375,0,410393281
500,62375,1,6020633
500,62375,2,34955814
500,62375,3,44063916
500,62375,0,415416430
500,62375,1,761723
500,62375,2,27821541
500,62375,3,31481234
500,62375,0,459928371
500,62375,1,1581456
500,62375,2,27080489
500,62375,3,33913160
500,62375,0,425937324
500,62375,1,1606812
500,62375,2,37443117
500,62375,3,47487716
500,62375,0,450135385
500,62375,1,1452836
500,62375,2,38377005
500,62375,3,48252790
500,62375,0,413361529
500,62375,1,780420
500,62375,2,30921655
500,62375,3,37755408
500,62375,0,403496443
500,62375,1,1502612
500,62375,2,39375996
500,62375,3,46525294
500,62375,0,404928198
500,62375,1,1524566
500,62375,2,38640072
500,62375,3,45918014
500,62375,0,435830940
500,62375,1,770493
500,62375,2,31676850
500,62375,3,36270570
500,62375,0,417413758
500,62375,1,733802
500,62375,2,30878782
500,62375,3,35382440
500,62375,0,424651875
500,62375,1,1540012
500,62375,2,37125414
500,62375,3,45170857
500,62375,0,404469053
500,62375,1,733087
500,62375,2,32015767
500,62375,3,36730216
500,62375,0,417667183
500,62375,1,848307
500,62375,2,31225188
500,62375,3,36081201
500,62375,0,403948463
500,62375,1,1625101
500,62375,2,37090866
500,62375,3,44737327
500,62375,0,424990103
500,62375,1,739025
500,62375,2,30895417
500,62375,3,35579116
500,62375,0,400506941
500,62375,1,752146
500,62375,2,29378138
500,62375,3,34031146
500,62375,0,439195375
500,62375,1,734276
500,62375,2,30721883
500,62375,3,35406810
500,62375,0,406552328
500,62375,1,1415343
500,62375,2,33653973
500,62375,3,41330965
500,62375,0,408108119
500,62375,1,778880
500,62375,2,32578445
500,62375,3,37254444
500,62375,0,443560626
500,62375,1,750531
500,62375,2,33663642
500,62375,3,38292440
500,62375,0,424709737
500,62375,1,835920
500,62375,2,31099250
500,62375,3,35659593
500,62375,0,426086435
500,62375,1,736730
500,62375,2,31293859
500,62375,3,37416948
500,62375,0,444483033
500,62375,1,764292
500,62375,2,28223641
500,62375,3,32039049
500,62375,0,409309049
500,62375,1,1895466
500,62375,2,39962789
500,62375,3,47192725
500,62375,0,417136250
500,62375,1,787494
500,62375,2,29498343
500,62375,3,34269734
500,62375,0,417526395
500,62375,1,744814
500,62375,2,32198182
500,62375,3,37000390
500,62375,0,427079294
500,62375,1,744947
500,62375,2,31708855
500,62375,3,38467433
500,62375,0,412306976
500,62375,1,782665
500,62375,2,34402263
500,62375,3,39104550
500,62375,0,438980446
500,62375,1,1464959
500,62375,2,34991876
500,62375,3,42169913
500,62375,0,424653803
500,62375,1,743324
500,62375,2,34995217
500,62375,3,43236142
500,62375,0,408277646
500,62375,1,754592
500,62375,2,31432105
500,62375,3,35917839
500,62375,0,406098769
500,62375,1,740854
500,62375,2,36842317
500,62375,3,41561298
500,62375,0,427925445
500,62375,1,1481054
500,62375,2,38979667
500,62375,3,47413095
500,62375,0,477854372
500,62375,1,1470835
500,62375,2,38437218
500,62375,3,45674835
500,62375,0,405409864
500,62375,1,1599663
500,62375,2,37253031
500,62375,3,44743889
500,62375,0,414852022
500,62375,1,1579109
500,62375,2,37875826
500,62375,3,46735247
500,62375,0,407123960
500,62375,1,744350
500,62375,2,30564156
500,62375,3,35055830
500,93562,0,553804097
500,93562,1,772847
500,93562,2,37966479
500,93562,3,41092994
500,93562,0,520327055
500,93562,1,802205
500,93562,2,41517894
500,93562,3,44665442
500,93562,0,511518391
500,93562,1,1033091
500,93562,2,39275078
500,93562,3,44918988
500,93562,0,516486613
500,93562,1,1751183
500,93562,2,40087608
500,93562,3,44228512
500,93562,0,500111723
500,93562,1,774916
500,93562,2,30453214
500,93562,3,33775357
500,93562,0,526094650
500,93562,1,780142
500,93562,2,37577880
500,93562,3,40670930
500,93562,0,526253518
500,93562,1,779616
500,93562,2,33463005
500,93562,3,37541890
500,93562,0,551320296
500,93562,1,786460
500,93562,2,51643776
500,93562,3,55858722
500,93562,0,510040548
500,93562,1,765973
500,93562,2,40725438
500,93562,3,44921572
500,93562,0,508778924
500,93562,1,785514
500,93562,2,51482930
500,93562,3,55606119
500,93562,0,521667934
500,93562,1,807938
500,93562,2,37947043
500,93562,3,41980462
500,93562,0,541937785
500,93562,1,787205
500,93562,2,39553168
500,93562,3,43715208
500,93562,0,504882368
500,93562,1,775564
500,93562,2,37389008
500,93562,3,45524995
500,93562,0,527607836
500,93562,1,786164
500,93562,2,38282222
500,93562,3,41565889
500,93562,0,506133397
500,93562,1,762434
500,93562,2,40829042
500,93562,3,44938587
500,93562,0,525072865
500,93562,1,776850
500,93562,2,41527615
500,93562,3,45451372
500,93562,0,508500035
500,93562,1,805023
500,93562,2,36824293
500,93562,3,40735528
500,93562,0,512473135
500,93562,1,780235
500,93562,2,37315234
500,93562,3,41294762
500,93562,0,508151433
500,93562,1,783398
500,93562,2,50396516
500,93562,3,54689974
500,93562,0,571766164
500,93562,1,792762
500,93562,2,39315530
500,93562,3,43202497
500,93562,0,521316083
500,93562,1,917752
500,93562,2,41118091
500,93562,3,45302558
500,93562,0,513909331
500,93562,1,795626
500,93562,2,38277162
500,93562,3,42121167
500,93562,0,525276827
500,93562,1,781369
500,93562,2,37418000
500,93562,3,41228598
500,93562,0,513550830
500,93562,1,776941
500,93562,2,37085125
500,93562,3,41042373
500,93562,0,512592518
500,93562,1,781861
500,93562,2,37504910
500,93562,3,41615906
500,93562,0,537791295
500,93562,1,844489
500,93562,2,52646448
500,93562,3,56665995
500,93562,0,530501273
500,93562,1,797084
500,93562,2,41649529
500,93562,3,46019917
500,93562,0,527637725
500,93562,1,1597494
500,93562,2,40542282
500,93562,3,47639490
500,93562,0,499791088
500,93562,1,732013
500,93562,2,38193241
500,93562,3,44444568
500,93562,0,518754500
500,93562,1,775522
500,93562,2,41144155
500,93562,3,44859144
500,93562,0,508163743
500,93562,1,814336
500,93562,2,34412298
500,93562,3,38642851
500,93562,0,523391599
500,93562,1,831314
500,93562,2,38673310
500,93562,3,44629669
500,93562,0,503554155
500,93562,1,790428
500,93562,2,49868975
500,93562,3,53996626
500,93562,0,526728680
500,93562,1,798753
500,93562,2,49873036
500,93562,3,54034749
500,93562,0,516233911
500,93562,1,806800
500,93562,2,33040982
500,93562,3,37056548
500,93562,0,517549707
500,93562,1,1930109
500,93562,2,37498915
500,93562,3,42713587
500,93562,0,515924615
500,93562,1,777662
500,93562,2,51216531
500,93562,3,55275068
500,93562,0,532040750
500,93562,1,775600
500,93562,2,38106552
500,93562,3,42145565
500,93562,0,517317833
500,93562,1,771767
500,93562,2,38156421
500,93562,3,42135623
500,93562,0,523057677
500,93562,1,762701
500,93562,2,50925280
500,93562,3,55016687
500,93562,0,526301290
500,93562,1,778908
500,93562,2,39806647
500,93562,3,44903907
500,93562,0,509507141
500,93562,1,790292
500,93562,2,37539453
500,93562,3,41588238
500,93562,0,500044067
500,93562,1,766966
500,93562,2,37860892
500,93562,3,41717136
500,93562,0,509395577
500,93562,1,1309456
500,93562,2,38988970
500,93562,3,45392916
500,93562,0,517893111
500,93562,1,778315
500,93562,2,42722378
500,93562,3,46610971
500,93562,0,528196992
500,93562,1,774308
500,93562,2,41569593
500,93562,3,45568879
500,93562,0,505133695
500,93562,1,1629774
500,93562,2,40029368
500,93562,3,47278898
500,93562,0,542339405
500,93562,1,779448
500,93562,2,40435176
500,93562,3,45088118
500,93562,0,510481111
500,93562,1,794410
500,93562,2,40934511
500,93562,3,45160458
500,93562,0,512859810
500,93562,1,802702
500,93562,2,52056107
500,93562,3,56101909
